Dresden Dreikönigskirche (Buch 106)
Trauungen 1582-1598
Jacob Stoien
Mattheus Stuckart
David Seidel
Johann Scholtz
Michael Schickel
Jacob Tzscheile
Hans Uhlman
Michael Vogel
Anton Zencker
Georg Zeidler
1597
Barthel Behme
Georg Begern
Joachim Craniveldum
Michael Findekeller
Mattheus Hauffen
Gregor Hanitzsch
Benedig Koch
Christoph Keller
Asmus Lincke
Sebastian Lieger
Hans Piltz
Lorenz Rarisch
Christoph Rebhuhn
Salomon Richter
Jacob Roch
Lorenz Schumann
Martin Thime
Caspar Wideman
Peter Zschirig
Johann-Adolph Speyer
1598
Christoph Adam
Peter Bucksch
Peter Behme
Georg Ficken
David Fincke
Martin Glattewitz
Michael Gassen
Burckhard Glaser
Nicol Hul
Mattheus John
Michael Kerner
Christoph Konig
Martin Lotz
Georg Maul
Burckhard Pole
Martin Pietzsch
Hans Richter
Peter Richter
Simon Saupe
Peter Zeltschneider
Hans Jacob
